ct,ca,tiempo,tiempo_c
32, 100, 0.79407, 0.399322
64, 100, 0.804467, 0.393601
2, 100, 0.811567, 0.449032
4, 100, 0.786006, 0.389434
16, 100, 0.792614, 0.3846
32, 100, 0.794092, 0.405796
64, 100, 0.822833, 0.395048
2, 100, 0.805686, 0.641381
4, 100, 0.776617, 0.386505
16, 100, 0.790348, 0.387291
32, 100, 0.770942, 0.39505
64, 100, 0.818131, 0.411631
2, 100, 0.805512, 0.638434
4, 100, 0.773465, 0.381675
16, 100, 0.801515, 0.388191
32, 100, 0.78785, 0.40153
64, 100, 0.822745, 0.388098
2, 100, 0.834422, 0.460388
4, 100, 0.780131, 0.383701
16, 100, 0.808715, 0.396886
32, 100, 0.801072, 0.408343
64, 100, 0.796584, 0.399929
2, 100, 1.01823, 0.446163
4, 100, 0.77702, 0.379832
16, 100, 0.850123, 0.385904
32, 100, 0.791501, 0.40358
64, 100, 0.808213, 0.385608
2, 100, 1.00012, 0.589489
4, 100, 0.774049, 0.388524
16, 100, 0.775185, 0.385325
32, 100, 0.813029, 0.409547
64, 100, 0.853743, 0.404626
2, 100, 0.802798, 0.640748
4, 100, 0.788205, 0.386154
16, 100, 0.804068, 0.388752
32, 100, 0.760387, 0.396812
64, 100, 0.826482, 0.398675
2, 100, 1.00976, 0.442687
4, 100, 0.782553, 0.383767
16, 100, 0.804575, 0.386456
32, 100, 0.787678, 0.394994
64, 100, 0.800669, 0.390611
2, 100, 0.80084, 0.448588
4, 100, 0.782215, 0.386872
16, 100, 0.792359, 0.403462
32, 100, 0.801051, 0.399013
64, 100, 0.792211, 0.382174
2, 100, 1.0083, 0.519939
4, 100, 0.777881, 0.386243
16, 100, 0.77006, 0.389525
32, 100, 0.806552, 0.406159
64, 100, 0.816631, 0.400618
2, 100, 1.02793, 0.443515
4, 100, 0.774474, 0.382098
16, 100, 0.785349, 0.385144
32, 100, 0.780873, 0.399927
64, 100, 0.816313, 0.397167
2, 100, 1.02542, 0.447912
4, 100, 0.790462, 0.388607
16, 100, 0.814191, 0.389917
32, 100, 0.795428, 0.400222
64, 100, 0.804012, 0.398
2, 100, 0.791053, 0.436242
4, 100, 0.77895, 0.384712
16, 100, 0.798464, 0.396975
32, 100, 0.799159, 0.403079
64, 100, 0.811851, 0.407418
2, 100, 0.883214, 0.449949
4, 100, 0.787282, 0.387937
16, 100, 0.815351, 0.390932
32, 100, 0.796595, 0.399315
64, 100, 0.81332, 0.390228
2, 100, 0.808549, 0.487057
4, 100, 0.778046, 0.384145
16, 100, 0.809285, 0.38651
32, 100, 0.796689, 0.401493
64, 100, 0.808766, 0.4625
2, 100, 1.00912, 0.444163
4, 100, 0.789962, 0.386403
16, 100, 0.788094, 0.392047
32, 100, 0.764107, 0.394718
64, 100, 0.796198, 0.392779
2, 100, 0.813919, 0.453394
4, 100, 0.783252, 0.387893
16, 100, 0.789059, 0.395501
32, 100, 0.757356, 0.392006
64, 100, 0.820413, 0.396269
2, 100, 1.01759, 0.450072
4, 100, 0.781102, 0.381383
16, 100, 0.802838, 0.384787
32, 100, 0.792859, 0.396951
64, 100, 0.778254, 0.390397
2, 100, 0.812626, 0.446135
4, 100, 0.777402, 0.382403
16, 100, 0.812837, 0.390687
32, 100, 0.782297, 0.39496
64, 100, 0.794676, 0.394296
2, 100, 1.03241, 0.44659
4, 100, 0.779089, 0.384088
16, 100, 0.784977, 0.387523
32, 100, 0.800323, 0.399839
64, 100, 0.810053, 0.385359
2, 100, 0.797699, 0.442683
4, 100, 0.777112, 0.38356
16, 100, 0.804435, 0.385347
32, 100, 0.783031, 0.3934
64, 100, 0.787263, 0.387448
2, 100, 1.00464, 0.448565
4, 100, 0.771136, 0.383617
16, 100, 0.813393, 0.387184
32, 100, 0.774889, 0.400292
64, 100, 0.78988, 0.386159
2, 100, 1.01266, 0.438956
4, 100, 0.774463, 0.382862
16, 100, 0.806714, 0.390514
32, 100, 0.798651, 0.408659
64, 100, 0.805303, 0.38501
2, 100, 0.812161, 0.451631
4, 100, 0.785732, 0.388479
16, 100, 0.803703, 0.390519
32, 100, 0.781726, 0.40924
64, 100, 0.825761, 0.408006
2, 100, 1.00423, 0.453565
4, 100, 0.7788, 0.388352
16, 100, 0.816561, 0.390717
32, 100, 0.79925, 0.400855
64, 100, 0.805127, 0.397994
2, 100, 1.01049, 0.445951
4, 100, 0.78681, 0.386705
16, 100, 0.806363, 0.38797
32, 100, 0.800849, 0.397365
64, 100, 0.794668, 0.392803
2, 100, 1.01685, 0.448902
4, 100, 0.787693, 0.383312
16, 100, 0.798684, 0.388132
32, 100, 0.786756, 0.405235
64, 100, 0.800761, 0.391826
2, 100, 1.00419, 0.631086
4, 100, 0.782596, 0.387708
16, 100, 0.807138, 0.388471
32, 100, 0.790047, 0.399647
64, 100, 0.794109, 0.392422
2, 100, 0.8083, 0.450292
4, 100, 0.784862, 0.386939
16, 100, 0.810025, 0.394986
32, 100, 0.788251, 0.399219
64, 100, 0.784422, 0.400414
2, 100, 0.79982, 0.4436
4, 100, 0.772569, 0.382284
16, 100, 0.768709, 0.390564
32, 100, 0.790629, 0.398816
64, 100, 0.795312, 0.385701
2, 100, 0.823492, 0.459608
4, 100, 0.77141, 0.384976
16, 100, 0.805725, 0.385041
32, 100, 0.788056, 0.398248
64, 100, 0.816846, 0.391082
2, 100, 1.0201, 0.453777
4, 100, 0.783991, 0.394159
16, 100, 0.811658, 0.393176
32, 100, 0.788916, 0.395624
64, 100, 0.830292, 0.393486
2, 100, 1.0015, 0.446305
4, 100, 0.783691, 0.390761
16, 100, 0.785328, 0.383639
32, 100, 0.777134, 0.395599
64, 100, 0.80697, 0.403421
2, 100, 1.00797, 0.443974
4, 100, 0.783241, 0.387635
16, 100, 0.808785, 0.385908
32, 100, 0.791848, 0.398795
64, 100, 0.812255, 0.392252
2, 100, 1.01835, 0.641503
4, 100, 0.782085, 0.386782
16, 100, 0.806981, 0.390098
32, 100, 0.799325, 0.401921
64, 100, 0.831811, 0.386314
2, 100, 1.01549, 0.442498
4, 100, 0.781301, 0.387651
16, 100, 0.862346, 0.407701
32, 100, 0.804326, 0.405119
64, 100, 0.780594, 0.384511
2, 100, 1.00631, 0.446018
4, 100, 0.786436, 0.385563
16, 100, 0.786433, 0.388812
32, 100, 0.794043, 0.405721
64, 100, 0.80128, 0.3911
2, 100, 1.0086, 0.444329
4, 100, 0.773486, 0.389154
16, 100, 0.816534, 0.394782
32, 100, 0.777709, 0.398152
64, 100, 0.768697, 0.400897
2, 100, 0.999779, 0.444129
4, 100, 0.776496, 0.382087
16, 100, 0.776911, 0.391555
32, 100, 0.794709, 0.400963
64, 100, 0.803318, 0.385073
2, 100, 0.804131, 0.446002
4, 100, 0.77142, 0.381412
16, 100, 0.780767, 0.391428
32, 100, 0.807987, 0.409713
64, 100, 0.837014, 0.397325
2, 100, 1.01241, 0.63305
4, 100, 0.777278, 0.386415
16, 100, 0.774289, 0.390429
32, 100, 0.806807, 0.409072
64, 100, 0.833421, 0.391414
2, 100, 0.999367, 0.449868
4, 100, 0.772615, 0.379928
16, 100, 0.806978, 0.387863
32, 100, 0.781672, 0.397763
64, 100, 0.820651, 0.395041
2, 100, 0.802985, 0.446811
4, 100, 0.777428, 0.384784
16, 100, 0.795978, 0.38815
32, 100, 0.804473, 0.406285
64, 100, 0.807508, 0.380494
2, 100, 0.830088, 0.467186
4, 100, 0.794812, 0.383727
16, 100, 0.800858, 0.38775
32, 100, 0.797349, 0.398012
64, 100, 0.808159, 0.388392
2, 100, 0.809216, 0.448875
4, 100, 0.826601, 0.405703
16, 100, 0.814762, 0.38439
32, 100, 0.779065, 0.40392
64, 100, 0.790968, 0.401655
2, 100, 0.803165, 0.44901
4, 100, 0.77556, 0.387541
16, 100, 0.811914, 0.392309
32, 100, 0.790795, 0.402551
64, 100, 0.821674, 0.384344
2, 100, 1.00358, 0.558737
4, 100, 0.780844, 0.385628
16, 100, 0.8126, 0.393042
32, 100, 0.792941, 0.394012
64, 100, 0.77895, 0.391901
2, 100, 1.0208, 0.522208
4, 100, 0.776136, 0.381672
16, 100, 0.810514, 0.386525
32, 100, 0.794124, 0.397756
64, 100, 0.805811, 0.380924
2, 100, 0.889557, 0.43841
4, 100, 0.782132, 0.385158
16, 100, 0.803149, 0.39344
32, 100, 0.814766, 0.4089
64, 100, 0.777904, 0.387311
2, 100, 0.808989, 0.633538
4, 100, 0.786281, 0.389604
16, 100, 0.807798, 0.39185
32, 100, 0.773696, 0.398803
64, 100, 0.801922, 0.392966
2, 100, 1.01044, 0.44917
4, 100, 0.790311, 0.386721
16, 100, 0.798045, 0.387993
32, 100, 0.800614, 0.399414
64, 100, 0.812878, 0.389643
2, 100, 0.998416, 0.437184
4, 100, 0.773306, 0.380665
16, 100, 0.779868, 0.392808
32, 100, 0.787261, 0.401892
64, 100, 0.778666, 0.386727
2, 100, 0.804336, 0.445557
4, 100, 0.784053, 0.386323
16, 100, 0.851952, 0.408376
32, 100, 0.749504, 0.397912
64, 100, 0.7919, 0.388448
2, 100, 1.0262, 0.456831
4, 100, 0.779751, 0.384511
16, 100, 0.800232, 0.392686
32, 100, 0.784519, 0.394351
64, 100, 0.795815, 0.385569
2, 100, 0.810539, 0.454184
4, 100, 0.782937, 0.386268
16, 100, 0.803337, 0.390948
32, 100, 0.848766, 0.398981
64, 100, 0.825902, 0.391255
2, 100, 0.800305, 0.449694
4, 100, 0.789244, 0.387148
16, 100, 0.825562, 0.39381
32, 100, 0.782854, 0.397443
64, 100, 0.803086, 0.390245
2, 100, 0.804461, 0.638561
4, 100, 0.784558, 0.385333
16, 100, 0.804463, 0.390897
32, 100, 0.760175, 0.402882
64, 100, 0.801154, 0.393529
2, 100, 0.800612, 0.444754
4, 100, 0.778399, 0.384984
16, 100, 0.775739, 0.388525
32, 100, 0.770136, 0.404446
64, 100, 0.799104, 0.394915
2, 100, 1.02308, 0.585907
4, 100, 0.779974, 0.384213
16, 100, 0.803576, 0.3935
32, 100, 0.795891, 0.402074
64, 100, 0.778871, 0.397648
2, 100, 1.00676, 0.443985
4, 100, 0.778934, 0.385653
16, 100, 0.811264, 0.385677
32, 100, 0.780335, 0.398322
64, 100, 0.821604, 0.395499
2, 100, 1.00025, 0.628543
4, 100, 0.772786, 0.381956
16, 100, 0.782698, 0.389391
32, 100, 0.782043, 0.393688
64, 100, 0.820852, 0.393032
2, 100, 0.808307, 0.454559
4, 100, 0.782687, 0.385963
16, 100, 0.785205, 0.405604
32, 100, 0.771176, 0.403766
64, 100, 0.823625, 0.395841
2, 100, 0.813796, 0.451875
4, 100, 0.771255, 0.384247
16, 100, 0.773825, 0.389231
32, 100, 0.812665, 0.401173
64, 100, 0.819557, 0.399932
2, 100, 0.800458, 0.465441
4, 100, 0.771455, 0.381378
16, 100, 0.793338, 0.391298
32, 100, 0.781673, 0.401937
64, 100, 0.788627, 0.398917
2, 100, 0.812871, 0.572093
4, 100, 0.78303, 0.384596
16, 100, 0.811371, 0.394047
32, 100, 0.80228, 0.401003
64, 100, 0.799501, 0.396753
2, 100, 0.806028, 0.448985
4, 100, 0.776754, 0.386917
16, 100, 0.803862, 0.38393
32, 100, 0.781199, 0.402674
64, 100, 0.764789, 0.393703
2, 100, 0.878569, 0.445857
4, 100, 0.780483, 0.385494
16, 100, 0.804225, 0.39051
32, 100, 0.77752, 0.395551
64, 100, 0.803224, 0.388762
2, 100, 1.02942, 0.454073
4, 100, 0.778821, 0.380523
16, 100, 0.80625, 0.38815
32, 100, 0.799342, 0.406839
64, 100, 0.807843, 0.390321
2, 100, 1.0062, 0.448075
4, 100, 0.779443, 0.385579
16, 100, 0.806877, 0.385524
32, 100, 0.799508, 0.399121
64, 100, 0.790687, 0.381225
2, 100, 0.809797, 0.454674
4, 100, 0.785014, 0.386849
16, 100, 0.811807, 0.394476
32, 100, 0.790595, 0.395188
64, 100, 0.811876, 0.401606
2, 100, 0.816019, 0.4452
4, 100, 0.797765, 0.388502
16, 100, 0.794636, 0.383644
32, 100, 0.774567, 0.411161
64, 100, 0.804221, 0.388734
2, 100, 0.80183, 0.44119
4, 100, 0.775658, 0.386606
16, 100, 0.81531, 0.393227
32, 100, 0.799929, 0.39814
64, 100, 0.781598, 0.390129
2, 100, 1.02119, 0.557443
4, 100, 0.772769, 0.391658
16, 100, 0.812538, 0.39434
32, 100, 0.79518, 0.406322
64, 100, 0.820009, 0.389498
2, 100, 0.799607, 0.446333
4, 100, 0.787434, 0.390345
16, 100, 0.76876, 0.383923
32, 100, 0.796574, 0.394693
64, 100, 0.801302, 0.386242
2, 100, 0.978865, 0.446848
4, 100, 0.788417, 0.387599
16, 100, 0.80788, 0.393296
32, 100, 0.766195, 0.40255
64, 100, 0.812813, 0.39287
2, 100, 1.00989, 0.441983
4, 100, 0.768993, 0.378276
16, 100, 0.805112, 0.408849
32, 100, 0.791312, 0.404123
64, 100, 0.787151, 0.385797
2, 100, 1.03646, 0.628665
4, 100, 0.780381, 0.390723
16, 100, 0.779352, 0.390417
32, 100, 0.793803, 0.399759
64, 100, 0.824908, 0.397516
2, 100, 0.810352, 0.440593
4, 100, 0.786531, 0.397266
16, 100, 0.780658, 0.386813
32, 100, 0.782818, 0.4018
64, 100, 0.79506, 0.3931
2, 100, 0.801699, 0.441222
4, 100, 0.7706, 0.38052
16, 100, 0.811519, 0.399287
32, 100, 0.793736, 0.408276
64, 100, 0.788569, 0.383317
2, 100, 0.940111, 0.574191
4, 100, 0.773285, 0.383084
16, 100, 0.800946, 0.396499
32, 100, 0.77961, 0.405482
64, 100, 0.800315, 0.396356
2, 100, 0.804171, 0.442288
4, 100, 0.77831, 0.380773
16, 100, 0.785961, 0.387769
32, 100, 0.797806, 0.404155
64, 100, 0.783485, 0.384565
2, 100, 1.00545, 0.633373
4, 100, 0.780441, 0.383143
16, 100, 0.816587, 0.391289
32, 100, 0.790775, 0.405607
64, 100, 0.812435, 0.386974
2, 100, 0.838408, 0.441234
4, 100, 0.777371, 0.381994
16, 100, 0.808873, 0.385182
32, 100, 0.798394, 0.406669
64, 100, 0.775686, 0.404089
2, 100, 0.800556, 0.443553
4, 100, 0.781376, 0.388393
16, 100, 0.805345, 0.385921
32, 100, 0.802516, 0.398086
64, 100, 0.821811, 0.393686
2, 100, 0.800563, 0.439517
4, 100, 0.787171, 0.383521
16, 100, 0.772318, 0.390707
32, 100, 0.790266, 0.408375
64, 100, 0.807388, 0.388773
2, 100, 0.821957, 0.46475
4, 100, 0.780606, 0.382917
16, 100, 0.783956, 0.38002
32, 100, 0.760322, 0.388718
64, 100, 0.812099, 0.406571
2, 100, 0.803723, 0.444934
4, 100, 0.769841, 0.382307
16, 100, 0.773227, 0.387533
32, 100, 0.79065, 0.399268
64, 100, 0.789699, 0.392458
2, 100, 1.00452, 0.4478
4, 100, 0.779525, 0.379281
16, 100, 0.812331, 0.395646
32, 100, 0.793758, 0.405117
64, 100, 0.812983, 0.389375
2, 100, 1.0137, 0.446355
4, 100, 0.77723, 0.387551
16, 100, 0.820132, 0.392535
32, 100, 0.78928, 0.403233
64, 100, 0.795639, 0.396052
2, 100, 0.811405, 0.448681
4, 100, 0.7882, 0.387592
16, 100, 0.807558, 0.389776
32, 100, 0.767852, 0.401273
64, 100, 0.805388, 0.383578
2, 100, 0.801177, 0.44586
4, 100, 0.779704, 0.385841
16, 100, 0.807096, 0.385906
32, 100, 0.796995, 0.402985
64, 100, 0.81255, 0.384668
2, 100, 0.800478, 0.445654
4, 100, 0.783909, 0.385501
16, 100, 0.820964, 0.390543
32, 100, 0.790177, 0.399676
64, 100, 0.792425, 0.390349
2, 100, 1.00918, 0.448631
4, 100, 0.795104, 0.427848
16, 100, 0.806377, 0.535965
32, 100, 0.903647, 0.539679
64, 100, 0.942522, 0.57347
2, 100, 1.0137, 0.58597
4, 100, 0.979238, 0.495768
16, 100, 0.943927, 0.516449
32, 100, 0.985307, 0.539221
64, 100, 0.946236, 0.518602
2, 100, 1.02126, 0.621975
4, 100, 0.952012, 0.50785
16, 100, 1.04614, 0.522563
32, 100, 0.991529, 0.54716
64, 100, 0.952714, 0.543917
2, 100, 0.970864, 0.585952
4, 100, 0.962668, 0.513182
16, 100, 0.93672, 0.520695
32, 100, 1.00649, 0.538721
64, 100, 1.0296, 0.534909
2, 100, 0.982577, 0.614843
4, 100, 0.929916, 0.531859
16, 100, 1.02167, 0.528459
32, 100, 0.988656, 0.533181
64, 100, 1.01037, 0.545022
2, 100, 1.00658, 0.602679
4, 100, 1.00373, 0.528221
16, 100, 0.938474, 0.523523
32, 100, 0.94076, 0.535752
64, 100, 0.906493, 0.54667
2, 100, 0.934583, 0.589794
4, 100, 0.971209, 0.515072
16, 100, 0.973188, 0.552432
32, 100, 0.876875, 0.535061
64, 100, 0.855697, 0.516914
2, 100, 0.914065, 0.626045
4, 100, 0.904479, 0.671949
16, 100, 0.950428, 0.471734
32, 100, 0.800959, 0.402306
64, 100, 0.817445, 0.452855
2, 100, 1.02716, 0.474588
4, 100, 0.775616, 0.384716
16, 100, 0.784823, 0.388666
32, 100, 0.801648, 0.406051
64, 100, 0.791327, 0.399637
2, 100, 0.872203, 0.469861
4, 100, 0.775971, 0.379618
16, 100, 0.809987, 0.384473
32, 100, 0.790878, 0.395038
64, 100, 0.801882, 0.399591
2, 100, 1.00442, 0.445413
4, 100, 0.782458, 0.384472
16, 100, 0.825377, 0.392476
32, 100, 0.801574, 0.405535
64, 100, 0.80885, 0.396062
2, 100, 0.797061, 0.502348
4, 100, 0.795687, 0.394599
16, 100, 0.798378, 0.386102
32, 100, 0.79696, 0.4056
64, 100, 0.806575, 0.391292
2, 100, 1.00986, 0.48244
4, 100, 0.784479, 0.392293
16, 100, 0.81722, 0.400353
32, 100, 0.782283, 0.395765
16, 100, 0.802707, 0.387795
32, 100, 0.799047, 0.402801
64, 100, 0.804041, 0.394254
2, 100, 1.01368, 0.607473
4, 100, 0.787603, 0.392918
16, 100, 0.822434, 0.391112
32, 100, 0.771883, 0.399672
64, 100, 0.809343, 0.394593
2, 100, 0.796794, 0.462081
4, 100, 0.781841, 0.419142
16, 100, 0.785562, 0.390143
32, 100, 0.793702, 0.392677
64, 100, 0.80756, 0.391218
2, 100, 0.803483, 0.450736
4, 100, 0.783053, 0.393165
16, 100, 0.811785, 0.39269
32, 100, 0.77955, 0.399876
64, 100, 0.802243, 0.389077
2, 100, 0.80669, 0.453687
4, 100, 0.779868, 0.388221
16, 100, 0.808496, 0.40162
32, 100, 0.800029, 0.401483
64, 100, 0.798851, 0.388361
2, 100, 0.836969, 0.616116
4, 100, 0.782243, 0.3861
16, 100, 0.787251, 0.397497
32, 100, 0.774529, 0.399587
64, 100, 0.820237, 0.402006
2, 100, 0.820302, 0.541678
4, 100, 0.779055, 0.388241
16, 100, 0.802144, 0.393859
32, 100, 0.787571, 0.388798
64, 100, 0.804379, 0.391727
2, 100, 1.00389, 0.634603
4, 100, 0.782573, 0.390502
16, 100, 0.788742, 0.387437
32, 100, 0.787601, 0.479537
64, 100, 0.830446, 0.396769
2, 100, 1.00661, 0.440315
4, 100, 0.794969, 0.388586
16, 100, 0.81087, 0.401729
32, 100, 0.792232, 0.402233
64, 100, 0.811717, 0.389149
2, 100, 0.810924, 0.504534
4, 100, 0.780802, 0.384333
16, 100, 0.769325, 0.391861
32, 100, 0.795084, 0.403049
64, 100, 0.832314, 0.39387
2, 100, 0.816353, 0.447785
4, 100, 0.791671, 0.38082
16, 100, 0.793495, 0.386822
